OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
508,2016,NonResidential,Other,98103.0,6,LAKE UNION,47.64942,-122.35024,2001,1.0,3,280252,156312,123940,"Office, Parking, Retail Store",Parking,156312.0,Office,116440.0,Retail Store,7500.0,,93.0,93.0,291.8999939,291.8999939,11521702.0,11521702.0,0.0,False,Compliant,,80.32,0.29
513,2016,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63549,-122.34103,1952,1.0,3,66462,12998,53464,"Other, Parking",Other,72000.0,Parking,15000.0,,,,95.5,95.5,299.8999939,299.8999939,6876439.5,6876439.5,0.0,False,Compliant,,47.94,0.72
514,2016,NonResidential,Retail Store,98133.0,5,NORTHWEST,47.72053,-122.34739,1997,1.0,1,131387,0,131387,Retail Store,Retail Store,107931.0,,,,,72.0,81.30000305,82.90000153,234.5,234.0,8773058.0,8949319.0,0.0,False,Compliant,,110.46,0.84
515,2016,NonResidential,Warehouse,98133.0,5,NORTHWEST,47.72377,-122.34095,1999,1.0,3,94400,0,94400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,67155.0,,,,,38.0,11.69999981,11.89999962,33.5,33.70000076,784364.5,800622.875,0.0,False,Compliant,,10.24,0.11
516,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.72546,-122.34659,1964,6.0,1,111900,0,111900,"Parking, Strip Mall",Strip Mall,124231.0,Parking,0.0,,,,79.0,81.09999847,190.5,193.0,9814820.0,10079993.0,0.0,False,Compliant,,226.43,2.02
517,2016,NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,47.72803,-122.34214,1984,0.0,1,144776,0,144776,Wholesale Club/Supercenter,Wholesale Club/Supercenter,144776.0,,,,,56.0,92.69999695,95.5,246.1999969,249.1000061,13424079.0,13827966.0,0.0,False,Compliant,,237.39,1.64
518,2016,NonResidential,Retail Store,98133.0,5,NORTHWEST,47.7249,-122.34332,1967,1.0,1,114000,0,114000,"Retail Store, Supermarket/Grocery Store",Retail Store,57805.0,Supermarket/Grocery Store,56312.0,,,79.0,150.8999939,150.8999939,302.0,302.0,17225444.0,17225444.0,0.0,False,Compliant,,553.27,4.85
519,2016,NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,47.7235,-122.34458,1997,1.0,1,50083,0,50083,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,50065.0,Parking,0.0,,,78.0,173.0,177.8000031,454.2000122,459.2000122,8663691.0,8901074.0,0.0,False,Compliant,,158.92,3.17
520,2016,NonResidential,Large Office,98103.0,6,LAKE UNION,47.65086,-122.35412,1988,1.0,3,124071,28645,95426,Office,Office,96504.0,,,,,73.0,51.70000076,51.70000076,162.3999939,162.3999939,4991360.5,4991360.5,0.0,False,Compliant,,34.9,0.28
521,2016,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,47.64963,-122.35158,2000,1.0,4,90000,36528,53472,Office,Office,90000.0,,,,,84.0,43.29999924,43.29999924,136.0,136.0,3897738.0,3897738.0,0.0,False,Compliant,,27.17,0.3
522,2016,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,47.64849,-122.35041,2001,1.0,3,96041,33709,62332,"Office, Parking",Office,62232.0,Parking,33709.0,,,70.0,87.0,87.0,273.1000061,273.1000061,5413418.0,5413418.0,0.0,False,Compliant,,37.74,0.39
523,2016,NonResidential,Large Office,98103.0,6,LAKE UNION,47.64822,-122.34848,1999,1.0,3,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,152579.0,Parking,93893.0,Data Center,7500.0,96.0,68.69999695,68.69999695,211.3000031,211.3000031,11325513.0,11325513.0,0.0,False,Compliant,,94.47,0.34
524,2016,NonResidential,Large Office,98103.0,6,LAKE UNION,47.64882,-122.34905,1999,1.0,4,243334,103032,140302,"Office, Parking",Office,138995.0,Parking,24549.0,,,89.0,62.20000076,62.20000076,187.3999939,187.3999939,8651835.0,8651835.0,0.0,False,Compliant,,85.01,0.35
525,2016,NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,47.6074,-122.33777,1991,1.0,6,154660,0,154660,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",Other - Entertainment/Public Assembly,119815.0,Other - Recreation,63101.0,Social/Meeting Hall,26380.0,,209.3000031,212.3999939,519.0,522.7000122,52960796.0,53734196.0,17548416.0,False,Compliant,,1623.34,10.5
526,2016,NonResidential,Large Office,98108.0,2,GREATER DUWAMISH,47.55146,-122.32832,1982,1.0,5,390295,121375,268920,"Office, Parking",Office,243018.0,Parking,108408.0,,,95.0,31.60000038,31.60000038,99.30000305,99.30000305,7683885.0,7683885.0,0.0,False,Compliant,,53.57,0.14
527,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54983,-122.32858,1967,1.0,2,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,70000.0,Office,20000.0,,,87.0,15.89999962,16.29999924,46.20000076,46.70000076,1429146.375,1468317.375,0.0,False,Compliant,,17.17,0.19
528,2016,NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,47.55032,-122.32614,1966,1.0,1,50200,0,50200,Retail Store,Retail Store,50200.0,,,,,,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,False,Compliant,,32.22,0.64
529,2016,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.66891,-122.38528,1925,1.0,6,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,53993.0,Retail Store,24744.0,Parking,4500.0,,56.59999847,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,False,Compliant,,120.24,1.28
530,2016,NonResidential,Warehouse,98107.0,6,BALLARD,47.66724,-122.38553,1941,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,63240.0,,,,,100.0,3.599999905,4.300000191,6.599999905,7.400000095,227566.7031,272913.6875,0.0,False,Compliant,,8.15,0.13
532,2016,NonResidential,Other,98107.0,6,BALLARD,47.66233,-122.3748,2008,1.0,5,322869,182454,140415,"Parking, Retail Store",Parking,182454.0,Retail Store,130744.0,,,,130.6999969,134.8000031,308.3999939,312.7000122,17085344.0,17628306.0,0.0,False,Compliant,,413.35,1.28
533,2016,NonResidential,Self-Storage Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,47.64676,-122.37581,1988,1.0,4,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,130293.0,Parking,8800.0,,,,3.599999905,3.599999905,11.19999981,11.19999981,465533.3125,465533.3125,0.0,False,Compliant,,3.25,0.02
534,2016,NonResidential,Warehouse,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65567,-122.37478,1997,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106041.0,,,,,94.0,10.60000038,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,False,Compliant,,25.58,0.24
536,2016,NonResidential,Self-Storage Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63634,-122.3754,1956,1.0,3,94470,0,94470,Self-Storage Facility,Self-Storage Facility,94470.0,,,,,,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,False,Compliant,,33.18,0.35
538,2016,NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59963,-122.32796,2002,1.0,10,181694,38186,143508,"Office, Other, Parking",Office,150840.0,Parking,26946.0,Other,2155.0,88.0,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,False,Compliant,,53.25,0.29
539,2016,NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66178,-122.31812,1987,1.0,2,69492,0,69492,Retail Store,Retail Store,69800.0,Other,0.0,,,100.0,4.599999905,4.599999905,14.30000019,14.30000019,318962.8125,318962.8125,0.0,False,Non-Compliant,Low outlier,2.22,0.03
540,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54769,-122.3251,1966,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,,,,,33.0,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,False,Compliant,,2.8,0.12
543,2016,NonResidential,Distribution Center,98168.0,2,GREATER DUWAMISH,47.54187,-122.32714,1967,1.0,1,124472,0,124472,"Distribution Center, Parking",Distribution Center,124423.0,Parking,0.0,,,62.0,43.90000153,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,False,Compliant,,237.36,1.91
774,2016,NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60411,-122.33225,1970,1.0,22,227556,98556,129000,"Office, Parking",Office,227556.0,Parking,77887.79688,,,95.0,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,False,Compliant,,59.21,0.26
544,2016,NonResidential,Distribution Center,98168.0,2,GREATER DUWAMISH,47.54187,-122.32714,1967,1.0,1,50065,0,50065,"Distribution Center, Parking",Distribution Center,49918.0,Parking,0.0,,,72.0,30.60000038,35.09999847,67.19999695,71.90000153,1529510.25,1751500.375,0.0,False,Compliant,,42.65,0.85
545,2016,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.54621,-122.33486,1969,1.0,1,57540,0,57540,Distribution Center,Distribution Center,57540.0,,,,,26.0,44.90000153,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,False,Compliant,,76.68,1.33
546,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54853,-122.32814,1966,1.0,1,85400,0,85400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,85400.0,,,,,49.0,18.0,18.0,56.5,56.5,1536998.25,1536998.25,0.0,False,Compliant,,10.72,0.13
547,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54912,-122.32819,1966,1.0,1,55700,0,55700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55700.0,,,,,63.0,9.300000191,9.5,29.29999924,29.79999924,519806.0938,528115.6875,0.0,False,Compliant,,3.62,0.06
548,2016,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,47.54965,-122.3278,1964,1.0,1,53250,0,53250,"Office, Parking",Office,52759.0,Parking,0.0,,,96.0,34.0,33.40000153,77.19999695,75.30000305,1794187.25,1760992.25,0.0,False,Compliant,,46.93,0.88
549,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.34843,1987,1.0,6,78672,28427,50245,Office,Office,78672.0,,,,,98.0,27.70000076,28.20000076,79.30000305,79.80000305,2179719.75,2220030.5,0.0,False,Compliant,,28.63,0.36
550,2016,NonResidential,Warehouse,98133.0,5,NORTHWEST,47.71286,-122.34422,1986,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,64660.0,,,,,89.0,5.0,5.199999809,13.0,13.10000038,325513.0,333622.5938,0.0,False,Compliant,,6.32,0.1
551,2016,NonResidential,Mixed Use Property,98122.0,3,EAST,47.61552,-122.31744,1927,1.0,2,75844,19928,55916,"Office, Other, Parking",Other,28442.0,Office,28441.0,Parking,18961.0,,64.80000305,66.40000153,193.1999969,194.8999939,3684188.5,3774978.5,0.0,False,Compliant,,38.48,0.51
552,2016,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,47.5701,-122.33342,1968,1.0,1,161678,0,161678,Distribution Center,Distribution Center,162425.0,,,,,25.0,57.59999847,62.09999847,142.0,145.5,9357230.0,10093972.0,0.0,False,Compliant,,204.81,1.27
553,2016,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,47.56874,-122.33303,1949,1.0,1,101101,0,101101,Distribution Center,Distribution Center,101101.0,,,,,1.0,215.6000061,211.1000061,676.5999756,662.5,21795830.0,21341708.0,0.0,False,Compliant,,152.71,1.51
554,2016,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,47.57023,-122.33241,1980,1.0,1,52613,0,52613,Distribution Center,Distribution Center,59504.0,,,,,80.0,17.79999924,20.70000076,37.29999924,40.29999924,1061458.25,1231121.75,0.0,False,Compliant,,32.02,0.61
555,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.56785,-122.33361,1940,1.0,1,56608,0,56608,"Office, Other",Other,45340.0,Office,11520.0,,,,89.59999847,92.30000305,250.3999939,251.0,5094197.0,5246590.0,0.0,False,Compliant,,74.31,1.31
556,2016,NonResidential,Refrigerated Warehouse,98134.0,2,GREATER DUWAMISH,47.56637,-122.33273,1953,1.0,1,104099,0,104099,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,100000.0,Office,4099.0,Parking,0.0,,170.0,167.3999939,525.5,515.2000122,17695420.0,17427156.0,0.0,False,Compliant,,142.36,1.37
557,2016,NonResidential,Supermarket / Grocery Store,98103.0,5,NORTHWEST,47.69267,-122.35506,2003,1.0,1,58184,7450,50734,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51722.0,Parking,0.0,,,41.0,284.5,291.5,620.2000122,627.5999756,14715262.0,15076756.0,0.0,False,Compliant,,414.43,7.12
558,2016,NonResidential,Supermarket / Grocery Store,98155.0,5,NORTH,47.73315,-122.3105,1980,1.0,1,58480,0,58480,Supermarket/Grocery Store,Supermarket/Grocery Store,44431.0,,,,,37.0,248.8000031,254.6000061,581.9000244,588.0,11054535.0,11311432.0,0.0,False,Compliant,,272.54,4.66
561,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62029,-122.33078,2005,1.0,6,336700,124800,211900,"Office, Parking, Retail Store",Office,217977.0,Parking,4569.0,Retail Store,0.0,95.0,41.59999847,42.20000076,113.5,113.5,9058916.0,9200102.0,0.0,False,Compliant,,54.92,0.16
562,2016,NonResidential,Retail Store,98109.0,7,LAKE UNION,47.62,-122.33027,1996,1.0,4,264008,159994,104014,Retail Store,Retail Store,98863.0,,,,,42.0,100.5,105.5999985,260.0,262.3999939,9937707.0,10443463.0,0.0,False,Compliant,,190.61,0.72
563,2016,NonResidential,Small- and Mid-Sized Office,98144.0,3,CENTRAL,47.59367,-122.30957,1914,1.0,2,62220,0,62220,"Office, Other - Services, Parking",Office,60676.0,Parking,13780.0,Other - Services,1324.0,32.0,87.80000305,87.80000305,275.2999878,275.2999878,5444253.5,5444253.5,0.0,False,Compliant,,38.55,0.62
564,2016,NonResidential,Small- and Mid-Sized Office,98144.0,3,GREATER DUWAMISH,47.59388,-122.31124,1970,1.0,1,65430,0,65430,"Office, Other",Office,60732.0,Other,8142.0,,,89.0,46.20000076,52.09999847,100.3000031,107.5999985,3181045.5,3586460.5,0.0,False,Compliant,,90.24,1.38
565,2016,NonResidential,Large Office,98105.0,4,NORTHEAST,47.66517,-122.30186,2006,1.0,3,102290,42440,59850,"Office, Parking",Office,83715.0,Parking,18575.0,,,26.0,72.40000153,73.0,223.6999969,224.3000031,6062770.5,6114351.5,0.0,False,Compliant,,49.17,0.48
566,2016,NonResidential,Other,98122.0,3,CENTRAL,47.6144,-122.30982,1926,1.0,3,80004,0,80004,Other,Other,74864.0,,,,,,163.3999939,163.3999939,513.0,513.0,12232124.0,12232124.0,0.0,False,Compliant,,85.28,1.07
568,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.56407,-122.32765,1991,1.0,2,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,263528.0,Office,60388.0,,,92.0,24.79999924,27.10000038,48.90000153,51.29999924,8024064.5,8767252.0,0.0,False,Compliant,,262.45,0.81
569,2016,NonResidential,Mixed Use Property,98144.0,2,GREATER DUWAMISH,47.5928,-122.31599,1932,1.0,14,304052,0,304052,"Medical Office, Office, Parking",Office,218918.0,Parking,156487.0,Medical Office,84051.89844,66.0,69.40000153,70.30000305,202.8999939,203.8000031,21027396.0,21290090.0,0.0,False,Compliant,,247.35,0.81
570,2016,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,47.64037,-122.32626,1978,1.0,4,85385,31210,54175,"Data Center, Office, Parking",Office,50235.0,Parking,25525.0,Data Center,2875.0,,91.40000153,92.5,287.0,290.2999878,4855036.5,4910799.5,0.0,False,Compliant,,33.85,0.4
571,2016,NonResidential,Distribution Center,98108.0,1,GREATER DUWAMISH,47.53687,-122.33316,1989,1.0,2,98024,0,98024,"Distribution Center, Office",Distribution Center,63896.0,Office,33712.0,,,94.0,20.39999962,21.60000038,50.79999924,52.09999847,1988334.5,2109093.75,0.0,False,Compliant,,42.25,0.43
572,2016,NonResidential,Mixed Use Property,98109.0,7,LAKE UNION,47.62405,-122.33084,1928,1.0,1,65000,15000,50000,"Office, Other, Parking",Office,20000.0,Parking,15000.0,Other,10000.0,,86.80000305,91.90000153,203.5,208.8999939,2603931.25,2758081.75,0.0,False,Compliant,,63.89,0.98
573,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62488,-122.33007,1990,1.0,5,144573,66620,77953,"Office, Parking",Office,78521.0,Parking,66650.0,,,62.0,65.40000153,67.69999695,205.3000031,212.6999969,5135040.0,5318277.0,0.0,False,Compliant,,35.8,0.25
574,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70759,-122.3255,1950,1.0,2,302812,0,302812,Retail Store,Retail Store,302812.0,,,,,97.0,24.10000038,25.70000076,63.90000153,65.5,7290824.5,7783388.0,0.0,False,Compliant,,129.29,0.43
575,2016,NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,47.70744,-122.33171,1974,1.0,5,86400,0,86400,Office,Office,78200.0,,,,,53.0,116.0999985,118.5,231.1999969,232.0,9080022.0,9266020.0,0.0,False,Compliant,,293.55,3.4
576,2016,NonResidential,Other,98125.0,5,North,47.7094,-122.31843,1969,0.0,2,98539,0,98539,Strip Mall,Strip Mall,98539.0,,,,,,55.29999924,55.79999924,169.8000031,170.3000031,5450441.5,5502264.5,0.0,False,Compliant,,46.49,0.47
577,2016,NonResidential,Small- and Mid-Sized Office,98144.0,5,NORTHWEST,47.70732,-122.33279,1981,1.0,6,86483,0,86483,"Office, Parking",Office,86483.0,Parking,0.0,,,56.0,73.59999847,76.69999695,231.0,241.0,6361236.5,6636482.5,0.0,False,Compliant,,44.35,0.51
578,2016,NonResidential,Distribution Center,98106.0,1,DELRIDGE,47.53926,-122.34143,1976,1.0,1,51600,0,51600,"Distribution Center, Office",Distribution Center,34400.0,Office,17200.0,,,75.0,21.79999924,23.20000076,55.90000153,57.40000153,1124543.125,1196293.25,0.0,False,Compliant,,22.1,0.43
579,2016,NonResidential,Warehouse,98106.0,1,DELRIDGE,47.53689,-122.33847,1968,1.0,1,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,140520.0,,,,,61.0,15.80000019,17.79999924,36.09999847,38.20000076,2225512.0,2502923.5,0.0,False,Compliant,,57.73,0.41
580,2016,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63116,-122.34193,1986,1.0,5,154029,62380,91649,"Office, Parking",Office,91645.0,Parking,66288.0,,,95.0,50.59999847,50.59999847,145.6999969,145.6999969,4636396.5,4636396.5,0.0,False,Compliant,,58.88,0.38
581,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.70887,-122.33494,2005,1.0,3,161789,91935,69854,"Medical Office, Parking",Parking,91935.0,Medical Office,69854.0,,,,99.69999695,101.0999985,312.5,317.1000061,6963616.5,7063953.5,0.0,False,Compliant,,49.28,0.3
582,2016,NonResidential,Medical Office,98133.0,5,NORTHWEST,47.7126,-122.33782,2005,1.0,3,63909,0,63909,"Medical Office, Retail Store",Medical Office,60670.0,Retail Store,3239.0,,,,74.59999847,74.59999847,234.1999969,234.1999969,4765753.5,4765753.5,0.0,False,Compliant,,33.22,0.52
583,2016,NonResidential,Warehouse,98103.0,5,NORTHWEST,47.69814,-122.34295,1948,1.0,2,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,46846.0,Office,10033.0,,,,17.10000038,18.70000076,31.89999962,33.70000076,971155.625,1065308.875,0.0,False,Compliant,,34.0,0.64
584,2016,NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,47.52696,-122.32913,1980,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,50417.0,,,,,14.0,36.59999847,42.59999847,73.90000153,80.19999695,1847401.0,2149815.75,0.0,False,Compliant,,58.67,1.16
23854,2016,NonResidential,Restaurant,98101.0,7,DOWNTOWN,47.60613,-122.34115,1900,1.0,1,43728,0,43728,Restaurant,Restaurant,43728.0,,,,,,263.2000122,271.1000061,276.2999878,284.6000061,11508035.0,11854450.0,0.0,False,Compliant,,611.19,13.98
585,2016,NonResidential,Medical Office,98133.0,5,NORTHWEST,47.70449,-122.33272,1961,1.0,3,133298,0,133298,Medical Office,Medical Office,133298.0,,,,,21.0,117.3000031,120.3000031,305.1000061,308.2000122,15640994.0,16041286.0,0.0,False,Compliant,,295.48,2.22
586,2016,NonResidential,Retail Store,98125.0,5,NORTH,47.70759,-122.3255,1965,1.0,2,168619,0,168619,Retail Store,Retail Store,173106.0,,,,,78.0,37.29999924,38.79999924,105.0,106.9000015,6455828.5,6718441.0,0.0,False,Compliant,,91.1,0.54
588,2016,NonResidential,Mixed Use Property,98102.0,4,LAKE UNION,47.63451,-122.32505,2002,0.0,5,251827,113318,138509,"Laboratory, Office, Parking",Parking,113318.0,Laboratory,84000.0,Office,84000.0,,280.3999939,284.7000122,657.0999756,661.7000122,47102428.0,47837524.0,0.0,False,Compliant,,1156.45,4.59
589,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.6244,-122.33157,2000,1.0,4,175885,71385,104500,"Office, Parking",Office,103970.0,Parking,71390.0,,,91.0,62.40000153,62.40000153,195.8999939,195.8999939,6486377.5,6486377.5,0.0,False,Compliant,,45.22,0.26
590,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.56089,-122.33474,1969,1.0,2,104786,0,104786,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,104786.0,,,,,93.0,9.800000191,11.0,23.60000038,24.89999962,1028376.875,1153253.75,0.0,False,Compliant,,23.86,0.23
592,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.55787,-122.335,2000,1.0,1,53040,41600,11440,Other,Other,51427.0,,,,,,34.40000153,37.0,75.0,77.0,1770027.5,1901429.125,0.0,False,Compliant,,49.9,0.94
594,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.55741,-122.33163,1973,0.0,1,110689,0,110689,Other,Other,110689.0,,,,,,21.10000038,25.20000076,28.89999962,33.20000076,2339814.25,2789899.0,0.0,False,Compliant,,107.83,0.97
595,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.5563,-122.33186,1948,1.0,1,53620,0,53620,Office,Office,53620.0,,,,,86.0,38.40000153,40.0,114.0,117.4000015,2058955.25,2145554.75,0.0,False,Compliant,,22.12,0.41
596,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.55623,-122.33316,1938,1.0,1,50008,0,50008,Office,Office,50008.0,,,,,62.0,64.0,67.59999847,162.1000061,163.8999939,3202213.0,3380481.5,0.0,False,Compliant,,65.3,1.31
